,idx,rep,n,m,pval,causal_effect,hyp_test
96,0,96,10000,3.1622776601683795,0.5777210405144914,0.0,0
97,0,97,10000,3.1622776601683795,0.30242238514944486,0.0,0
98,0,98,10000,3.1622776601683795,0.7125005776081914,0.0,0
99,0,99,10000,3.1622776601683795,0.9229166494662077,0.0,0
100,0,0,10000,5.623413251903491,0.767188103360684,0.0,0
101,0,1,10000,5.623413251903491,0.6056547000542872,0.0,0
102,0,2,10000,5.623413251903491,0.38721170031867747,0.0,0
103,0,3,10000,5.623413251903491,0.1400955693509769,0.0,0
104,0,4,10000,5.623413251903491,0.5052677352030266,0.0,0
105,0,5,10000,5.623413251903491,0.6905006538039218,0.0,0
106,0,6,10000,5.623413251903491,0.9688510342115082,0.0,0
107,0,7,10000,5.623413251903491,0.5655800322769006,0.0,0
108,0,8,10000,5.623413251903491,0.6748285354171346,0.0,0
109,0,9,10000,5.623413251903491,0.16263791632920138,0.0,0
110,0,10,10000,5.623413251903491,0.6328867591141673,0.0,1
111,0,11,10000,5.623413251903491,0.22731088509723446,0.0,0
112,0,12,10000,5.623413251903491,0.2980285811660562,0.0,0
113,0,13,10000,5.623413251903491,0.03418779897330214,0.0,0
114,0,14,10000,5.623413251903491,0.33073493309874624,0.0,0
115,0,15,10000,5.623413251903491,0.6843794675613493,0.0,0
116,0,16,10000,5.623413251903491,0.9674593923045232,0.0,0
117,0,17,10000,5.623413251903491,0.6948850449038995,0.0,0
118,0,18,10000,5.623413251903491,0.36605454428983253,0.0,0
119,0,19,10000,5.623413251903491,0.5849442072289252,0.0,0
120,0,20,10000,5.623413251903491,0.4618520047403964,0.0,0
121,0,21,10000,5.623413251903491,0.03788081021095004,0.0,1
122,0,22,10000,5.623413251903491,0.9100241912723781,0.0,0
123,0,23,10000,5.623413251903491,0.5744328754866327,0.0,0
124,0,24,10000,5.623413251903491,0.4511706460904961,0.0,0
125,0,25,10000,5.623413251903491,0.04482345724693931,0.0,0
126,0,26,10000,5.623413251903491,0.03640384011876007,0.0,0
127,0,27,10000,5.623413251903491,0.43612395468053344,0.0,0
128,0,28,10000,5.623413251903491,0.5020851445210178,0.0,0
129,0,29,10000,5.623413251903491,0.7621807153511869,0.0,0
130,0,30,10000,5.623413251903491,0.9533354878188512,0.0,0
131,0,31,10000,5.623413251903491,0.716597077836876,0.0,0
132,0,32,10000,5.623413251903491,0.0002424249227285217,0.0,0
133,0,33,10000,5.623413251903491,0.09792477345049556,0.0,0
134,0,34,10000,5.623413251903491,0.17213135975970448,0.0,0
135,0,35,10000,5.623413251903491,0.7303191416863892,0.0,0
136,0,36,10000,5.623413251903491,0.8388592740927892,0.0,0
137,0,37,10000,5.623413251903491,0.9289704897093635,0.0,0
138,0,38,10000,5.623413251903491,0.15028066917652125,0.0,0
139,0,39,10000,5.623413251903491,0.43086206079172085,0.0,0
140,0,40,10000,5.623413251903491,0.662687900335468,0.0,0
141,0,41,10000,5.623413251903491,0.49423269357472305,0.0,0
142,0,42,10000,5.623413251903491,0.17812461270566882,0.0,0
143,0,43,10000,5.623413251903491,0.5063007278998843,0.0,0
144,0,44,10000,5.623413251903491,0.9359835748206141,0.0,0
145,0,45,10000,5.623413251903491,0.4829580184372186,0.0,0
146,0,46,10000,5.623413251903491,0.5372666427619723,0.0,0
147,0,47,10000,5.623413251903491,0.323326481013818,0.0,0
148,0,48,10000,5.623413251903491,0.9700231752519377,0.0,0
149,0,49,10000,5.623413251903491,0.796976775761975,0.0,0
150,0,50,10000,5.623413251903491,0.8317561832261651,0.0,0
151,0,51,10000,5.623413251903491,0.9783085267051641,0.0,0
152,0,52,10000,5.623413251903491,0.6649111224971885,0.0,0
153,0,53,10000,5.623413251903491,0.3203601027207301,0.0,0
154,0,54,10000,5.623413251903491,0.5973314585329855,0.0,0
155,0,55,10000,5.623413251903491,0.5414554297550874,0.0,0
156,0,56,10000,5.623413251903491,0.3898533631820073,0.0,0
157,0,57,10000,5.623413251903491,0.11268419015041108,0.0,0
158,0,58,10000,5.623413251903491,0.9872247926356613,0.0,0
159,0,59,10000,5.623413251903491,0.4844329233106337,0.0,1
160,0,60,10000,5.623413251903491,0.09408213137015259,0.0,0
161,0,61,10000,5.623413251903491,0.19247859033942447,0.0,0
162,0,62,10000,5.623413251903491,0.5192046410458411,0.0,0
163,0,63,10000,5.623413251903491,0.7033046880572402,0.0,0
164,0,64,10000,5.623413251903491,0.4851561618908558,0.0,0
165,0,65,10000,5.623413251903491,0.6225137334870063,0.0,0
166,0,66,10000,5.623413251903491,0.20885274877242574,0.0,0
167,0,67,10000,5.623413251903491,0.675408684143335,0.0,0
168,0,68,10000,5.623413251903491,0.3570775020805141,0.0,0
169,0,69,10000,5.623413251903491,0.5534796771182929,0.0,0
170,0,70,10000,5.623413251903491,0.39850673721796415,0.0,0
171,0,71,10000,5.623413251903491,0.31885777738333343,0.0,0
172,0,72,10000,5.623413251903491,0.5856377484428914,0.0,0
173,0,73,10000,5.623413251903491,0.3901323524330502,0.0,0
174,0,74,10000,5.623413251903491,0.45689010028344784,0.0,0
175,0,75,10000,5.623413251903491,0.20162849941786484,0.0,0
176,0,76,10000,5.623413251903491,0.059279453403579374,0.0,0
177,0,77,10000,5.623413251903491,0.3100950931117237,0.0,0
178,0,78,10000,5.623413251903491,0.6098862355072264,0.0,0
179,0,79,10000,5.623413251903491,0.8951596948967767,0.0,0
180,0,80,10000,5.623413251903491,0.7821314769750166,0.0,0
181,0,81,10000,5.623413251903491,0.9756114609094579,0.0,0
182,0,82,10000,5.623413251903491,0.11625786409479916,0.0,0
183,0,83,10000,5.623413251903491,0.7499918252072322,0.0,0
184,0,84,10000,5.623413251903491,0.43613359624549747,0.0,0
185,0,85,10000,5.623413251903491,0.4037533526729822,0.0,0
186,0,86,10000,5.623413251903491,0.05189386860647418,0.0,0
187,0,87,10000,5.623413251903491,0.17355684919618655,0.0,0
188,0,88,10000,5.623413251903491,0.5579877526987601,0.0,0
189,0,89,10000,5.623413251903491,0.8186598524215724,0.0,0
190,0,90,10000,5.623413251903491,0.8078124074476232,0.0,0
191,0,91,10000,5.623413251903491,0.9824053003839748,0.0,0
192,0,92,10000,5.623413251903491,0.8799962436414522,0.0,0
193,0,93,10000,5.623413251903491,0.018171619354542194,0.0,1
194,0,94,10000,5.623413251903491,0.3172543655303715,0.0,0
195,0,95,10000,5.623413251903491,0.8705383525876543,0.0,0
196,0,96,10000,5.623413251903491,0.7230184928885022,0.0,0
197,0,97,10000,5.623413251903491,0.5862125948404028,0.0,0
198,0,98,10000,5.623413251903491,0.6374821393578596,0.0,0
199,0,99,10000,5.623413251903491,0.8607961465891407,0.0,0
200,0,0,10000,10.0,0.7594463632008144,0.0,0
201,0,1,10000,10.0,0.338965218804227,0.0,0
202,0,2,10000,10.0,0.0711550588403408,0.0,0
203,0,3,10000,10.0,0.5498589374246114,0.0,0
204,0,4,10000,10.0,0.9793906775381417,0.0,0
205,0,5,10000,10.0,0.35626210451333956,0.0,0
206,0,6,10000,10.0,0.1360509361409137,0.0,0
207,0,7,10000,10.0,0.40550763270259277,0.0,0
208,0,8,10000,10.0,0.11904332592858795,0.0,0
209,0,9,10000,10.0,0.6741998883583933,0.0,0
210,0,10,10000,10.0,0.3597063247435213,0.0,0
211,0,11,10000,10.0,0.9454749041177327,0.0,0
212,0,12,10000,10.0,0.5783454360497849,0.0,0
213,0,13,10000,10.0,0.2255963839206935,0.0,0
214,0,14,10000,10.0,0.5041023913994082,0.0,0
215,0,15,10000,10.0,0.09100996755864324,0.0,0
216,0,16,10000,10.0,0.3691468880758786,0.0,1
217,0,17,10000,10.0,0.7896661226077425,0.0,0
218,0,18,10000,10.0,0.5711794056636438,0.0,0
219,0,19,10000,10.0,0.5772287983925009,0.0,0
220,0,20,10000,10.0,0.6869291028133553,0.0,0
221,0,21,10000,10.0,0.32186270798466887,0.0,0
222,0,22,10000,10.0,0.46283389810551745,0.0,0
223,0,23,10000,10.0,0.07313271872130889,0.0,0
224,0,24,10000,10.0,0.23070007369189677,0.0,0
225,0,25,10000,10.0,0.7309347569820759,0.0,0
226,0,26,10000,10.0,0.04095212392716613,0.0,0
227,0,27,10000,10.0,0.33900885279807846,0.0,0
228,0,28,10000,10.0,0.7910945045156206,0.0,0
229,0,29,10000,10.0,0.2794560775150182,0.0,0
230,0,30,10000,10.0,0.4001262715974533,0.0,0
231,0,31,10000,10.0,0.3674323539951668,0.0,0
232,0,32,10000,10.0,0.09650722174284794,0.0,0
233,0,33,10000,10.0,0.6517224157473324,0.0,0
234,0,34,10000,10.0,0.9789311646845936,0.0,0
235,0,35,10000,10.0,0.30131499313947385,0.0,0
236,0,36,10000,10.0,0.5212185996827556,0.0,0
237,0,37,10000,10.0,0.8535615727715805,0.0,0
238,0,38,10000,10.0,0.9633322302450249,0.0,0
239,0,39,10000,10.0,0.03881641212509736,0.0,0
240,0,40,10000,10.0,0.16399861518794007,0.0,0
241,0,41,10000,10.0,0.1727602403573169,0.0,0
242,0,42,10000,10.0,0.49172563253386137,0.0,0
243,0,43,10000,10.0,0.6581128691632845,0.0,0
244,0,44,10000,10.0,0.7511884927727281,0.0,0
245,0,45,10000,10.0,0.14454814749590708,0.0,0
246,0,46,10000,10.0,0.3830441141771624,0.0,0
247,0,47,10000,10.0,0.4399462258993276,0.0,0
248,0,48,10000,10.0,0.35262528372387125,0.0,0
249,0,49,10000,10.0,0.6688015727803369,0.0,0
250,0,50,10000,10.0,0.7683417581290718,0.0,0
251,0,51,10000,10.0,0.5493714825131122,0.0,0
252,0,52,10000,10.0,0.44711615041930064,0.0,0
253,0,53,10000,10.0,0.7808851949154004,0.0,0
254,0,54,10000,10.0,0.6980152809602901,0.0,0
255,0,55,10000,10.0,0.6947614296865573,0.0,0
256,0,56,10000,10.0,0.9838260130584415,0.0,0
257,0,57,10000,10.0,0.2931193957626232,0.0,0
258,0,58,10000,10.0,0.8035404391986245,0.0,0
259,0,59,10000,10.0,0.7974099426844096,0.0,0
260,0,60,10000,10.0,0.14200465489723904,0.0,0
261,0,61,10000,10.0,0.17565283133424067,0.0,0
262,0,62,10000,10.0,0.3779579041365697,0.0,0
263,0,63,10000,10.0,0.8337111553604073,0.0,0
264,0,64,10000,10.0,0.05603546513827156,0.0,0
265,0,65,10000,10.0,0.30651974321329883,0.0,0
266,0,66,10000,10.0,0.16086675126386846,0.0,0
267,0,67,10000,10.0,0.1585267736883469,0.0,0
268,0,68,10000,10.0,0.16847343270858892,0.0,1
269,0,69,10000,10.0,0.6681710561703115,0.0,0
270,0,70,10000,10.0,0.3261279864159677,0.0,0
271,0,71,10000,10.0,0.7030515519143736,0.0,0
272,0,72,10000,10.0,0.5117640111710337,0.0,0
273,0,73,10000,10.0,0.8204594025229893,0.0,0
274,0,74,10000,10.0,0.9922931861250679,0.0,0
275,0,75,10000,10.0,0.5770069938580338,0.0,0
276,0,76,10000,10.0,0.3580783635236271,0.0,0
277,0,77,10000,10.0,0.41229653698798985,0.0,0
278,0,78,10000,10.0,0.24369403786150068,0.0,0
279,0,79,10000,10.0,0.44763803934969365,0.0,0
280,0,80,10000,10.0,0.34196103582150533,0.0,0
281,0,81,10000,10.0,0.7244922466659632,0.0,0
282,0,82,10000,10.0,0.41649970242175344,0.0,0
283,0,83,10000,10.0,0.7100481407537889,0.0,0
284,0,84,10000,10.0,0.21675577293571818,0.0,0
285,0,85,10000,10.0,0.9200408096505039,0.0,0
286,0,86,10000,10.0,0.2409469955695122,0.0,0
287,0,87,10000,10.0,0.5073665167229849,0.0,0
288,0,88,10000,10.0,0.3772124076241358,0.0,0
289,0,89,10000,10.0,0.22806060118305294,0.0,0
290,0,90,10000,10.0,0.6227104190844661,0.0,0
291,0,91,10000,10.0,0.4935290176824394,0.0,0
292,0,92,10000,10.0,0.9235458615041553,0.0,0
293,0,93,10000,10.0,0.15627517846747044,0.0,0
294,0,94,10000,10.0,0.3174904646602086,0.0,0
295,0,95,10000,10.0,0.9353256283039874,0.0,0
296,0,96,10000,10.0,0.8611094329664903,0.0,0
297,0,97,10000,10.0,0.5680622066142533,0.0,0
298,0,98,10000,10.0,0.268158420108862,0.0,0
299,0,99,10000,10.0,0.9402860493764121,0.0,0
300,0,0,10000,17.78279410038923,0.18550005933778266,0.0,0
301,0,1,10000,17.78279410038923,0.9059857277800579,0.0,0
302,0,2,10000,17.78279410038923,0.2950970095461772,0.0,0
303,0,3,10000,17.78279410038923,0.872105760411979,0.0,0
304,0,4,10000,17.78279410038923,0.7098040070387364,0.0,0
305,0,5,10000,17.78279410038923,0.7776321714507413,0.0,0
306,0,6,10000,17.78279410038923,0.0018971704234063483,0.0,0
307,0,7,10000,17.78279410038923,0.44410137380572745,0.0,0
308,0,8,10000,17.78279410038923,0.9228706158211717,0.0,0
309,0,9,10000,17.78279410038923,0.7526945474633937,0.0,0
310,0,10,10000,17.78279410038923,0.6891643022053846,0.0,0
311,0,11,10000,17.78279410038923,0.4098929865362517,0.0,0
312,0,12,10000,17.78279410038923,0.43141548956288356,0.0,0
313,0,13,10000,17.78279410038923,0.7270440232042743,0.0,0
314,0,14,10000,17.78279410038923,0.8535324814953825,0.0,0
315,0,15,10000,17.78279410038923,0.12005321035192634,0.0,1
316,0,16,10000,17.78279410038923,0.6383880887598525,0.0,0
317,0,17,10000,17.78279410038923,0.46576611077546093,0.0,0
318,0,18,10000,17.78279410038923,0.13048669306580757,0.0,0
319,0,19,10000,17.78279410038923,0.8686020936764484,0.0,0
320,0,20,10000,17.78279410038923,0.4176271037013166,0.0,0
321,0,21,10000,17.78279410038923,0.36022558282874934,0.0,0
322,0,22,10000,17.78279410038923,0.2872888302055396,0.0,0
323,0,23,10000,17.78279410038923,0.3444965772598715,0.0,0
324,0,24,10000,17.78279410038923,0.4988050432035065,0.0,0
325,0,25,10000,17.78279410038923,0.5584609764918997,0.0,0
326,0,26,10000,17.78279410038923,0.3707825195483495,0.0,0
327,0,27,10000,17.78279410038923,0.4209764452693413,0.0,0
328,0,28,10000,17.78279410038923,0.3401657674551822,0.0,0
329,0,29,10000,17.78279410038923,0.7977235057261081,0.0,0
330,0,30,10000,17.78279410038923,0.19191572986546024,0.0,0
331,0,31,10000,17.78279410038923,0.111370644122702,0.0,1
332,0,32,10000,17.78279410038923,0.24427737240913577,0.0,0
333,0,33,10000,17.78279410038923,0.15079217119817984,0.0,0
334,0,34,10000,17.78279410038923,0.7925400096745633,0.0,0
335,0,35,10000,17.78279410038923,0.3089659341404072,0.0,0
336,0,36,10000,17.78279410038923,0.8676628853197942,0.0,0
337,0,37,10000,17.78279410038923,0.6993556563801856,0.0,0
338,0,38,10000,17.78279410038923,0.7766554781771146,0.0,0
339,0,39,10000,17.78279410038923,0.657090865990374,0.0,0
340,0,40,10000,17.78279410038923,0.9669523369718949,0.0,0
341,0,41,10000,17.78279410038923,0.3971961845276536,0.0,0
342,0,42,10000,17.78279410038923,0.968475213923588,0.0,0
343,0,43,10000,17.78279410038923,0.5576564298316605,0.0,0
344,0,44,10000,17.78279410038923,0.5116816694299142,0.0,0
345,0,45,10000,17.78279410038923,0.8822007975330063,0.0,0
346,0,46,10000,17.78279410038923,0.3300621083129142,0.0,0
347,0,47,10000,17.78279410038923,0.030320560700519923,0.0,0
348,0,48,10000,17.78279410038923,0.15835649345113106,0.0,0
349,0,49,10000,17.78279410038923,0.004713847834854274,0.0,1
350,0,50,10000,17.78279410038923,0.42546878419340994,0.0,0
351,0,51,10000,17.78279410038923,0.90046267636081,0.0,0
352,0,52,10000,17.78279410038923,0.9004225664138381,0.0,0
353,0,53,10000,17.78279410038923,0.5703088182090953,0.0,0
354,0,54,10000,17.78279410038923,0.16243560918006222,0.0,1
355,0,55,10000,17.78279410038923,0.5354901961607681,0.0,0
356,0,56,10000,17.78279410038923,0.8732732552676912,0.0,0
357,0,57,10000,17.78279410038923,0.7425785925257214,0.0,0
358,0,58,10000,17.78279410038923,0.8982433675762894,0.0,0
359,0,59,10000,17.78279410038923,0.2974041143575053,0.0,0
360,0,60,10000,17.78279410038923,0.6892195218982113,0.0,0
361,0,61,10000,17.78279410038923,0.15021258649765296,0.0,1
362,0,62,10000,17.78279410038923,0.7310496689190047,0.0,0
363,0,63,10000,17.78279410038923,0.21544450459317258,0.0,0
364,0,64,10000,17.78279410038923,0.7017614430242634,0.0,0
365,0,65,10000,17.78279410038923,0.16416275044600787,0.0,0
366,0,66,10000,17.78279410038923,0.04162709543412242,0.0,0
367,0,67,10000,17.78279410038923,0.14970637014391577,0.0,0
368,0,68,10000,17.78279410038923,0.6304197882206132,0.0,0
369,0,69,10000,17.78279410038923,0.18603376500472935,0.0,0
370,0,70,10000,17.78279410038923,0.1381567335779985,0.0,0
371,0,71,10000,17.78279410038923,0.520264589210718,0.0,0
372,0,72,10000,17.78279410038923,0.9103588633712586,0.0,0
373,0,73,10000,17.78279410038923,0.717449713739981,0.0,0
374,0,74,10000,17.78279410038923,0.018422530218244252,0.0,0
375,0,75,10000,17.78279410038923,0.8833339033644456,0.0,0
376,0,76,10000,17.78279410038923,0.9511082594447539,0.0,0
377,0,77,10000,17.78279410038923,0.5658549818943321,0.0,0
378,0,78,10000,17.78279410038923,0.007543032738808987,0.0,1
379,0,79,10000,17.78279410038923,0.752390599340177,0.0,0
380,0,80,10000,17.78279410038923,0.2289139028823572,0.0,0
381,0,81,10000,17.78279410038923,0.9821836420327016,0.0,0
382,0,82,10000,17.78279410038923,0.49562969257656475,0.0,0
383,0,83,10000,17.78279410038923,0.5865504513927191,0.0,0
384,0,84,10000,17.78279410038923,0.5003766191175464,0.0,0
385,0,85,10000,17.78279410038923,0.8704378392014364,0.0,0
386,0,86,10000,17.78279410038923,0.05773427509703971,0.0,1
387,0,87,10000,17.78279410038923,0.7011855018342505,0.0,0
388,0,88,10000,17.78279410038923,0.42053787872130177,0.0,0
389,0,89,10000,17.78279410038923,0.9669019328203251,0.0,0
390,0,90,10000,17.78279410038923,0.28540179482203576,0.0,0
391,0,91,10000,17.78279410038923,0.6376507330446091,0.0,0
392,0,92,10000,17.78279410038923,0.6348744240907315,0.0,0
393,0,93,10000,17.78279410038923,0.7479187170007826,0.0,0
394,0,94,10000,17.78279410038923,0.47994258100260045,0.0,0
395,0,95,10000,17.78279410038923,0.38800049463674646,0.0,0
396,0,96,10000,17.78279410038923,0.047764386155685,0.0,0
397,0,97,10000,17.78279410038923,0.4135509124863458,0.0,0
398,0,98,10000,17.78279410038923,0.8340831619832438,0.0,0
399,0,99,10000,17.78279410038923,0.42623517537205624,0.0,0
400,0,0,10000,31.622776601683793,0.5011262501466526,0.0,0
401,0,1,10000,31.622776601683793,0.5816973445236548,0.0,0
402,0,2,10000,31.622776601683793,0.664551906940851,0.0,0
403,0,3,10000,31.622776601683793,0.9417513561265854,0.0,0
404,0,4,10000,31.622776601683793,0.684040072613026,0.0,0
405,0,5,10000,31.622776601683793,0.9313435688731667,0.0,0
406,0,6,10000,31.622776601683793,0.30969394461556465,0.0,0
407,0,7,10000,31.622776601683793,0.9894466787293176,0.0,0
408,0,8,10000,31.622776601683793,0.14857230264048849,0.0,0
409,0,9,10000,31.622776601683793,0.7418553861342791,0.0,0
410,0,10,10000,31.622776601683793,0.4988915493799114,0.0,0
411,0,11,10000,31.622776601683793,0.15836153070297257,0.0,0
412,0,12,10000,31.622776601683793,0.7472100024225323,0.0,0
413,0,13,10000,31.622776601683793,0.4207785115801671,0.0,0
414,0,14,10000,31.622776601683793,0.9173838501392795,0.0,0
415,0,15,10000,31.622776601683793,0.544088994218709,0.0,0
416,0,16,10000,31.622776601683793,0.40377739794285017,0.0,0
417,0,17,10000,31.622776601683793,0.5226298525825093,0.0,0
418,0,18,10000,31.622776601683793,0.3902724243244686,0.0,0
419,0,19,10000,31.622776601683793,0.5623118851938973,0.0,0
420,0,20,10000,31.622776601683793,0.04724573507725342,0.0,0
421,0,21,10000,31.622776601683793,0.4869383050077585,0.0,0
422,0,22,10000,31.622776601683793,0.009628074174982966,0.0,1
423,0,23,10000,31.622776601683793,0.6709562657824599,0.0,0
424,0,24,10000,31.622776601683793,0.5961272194680969,0.0,0
425,0,25,10000,31.622776601683793,0.5998035581666807,0.0,0
426,0,26,10000,31.622776601683793,0.5872983024716223,0.0,0
427,0,27,10000,31.622776601683793,0.8186190835234203,0.0,0
428,0,28,10000,31.622776601683793,0.46458204212070564,0.0,0
429,0,29,10000,31.622776601683793,0.6659465717850476,0.0,0
430,0,30,10000,31.622776601683793,0.42383198248560305,0.0,0
431,0,31,10000,31.622776601683793,0.5823846160949342,0.0,0
432,0,32,10000,31.622776601683793,0.6441744472905924,0.0,0
433,0,33,10000,31.622776601683793,0.7940706723295092,0.0,0
434,0,34,10000,31.622776601683793,0.09550832215177513,0.0,0
435,0,35,10000,31.622776601683793,0.9561750518252757,0.0,0
436,0,36,10000,31.622776601683793,0.2216326012657068,0.0,0
437,0,37,10000,31.622776601683793,0.588082762872627,0.0,0
438,0,38,10000,31.622776601683793,0.6286290200063231,0.0,0
439,0,39,10000,31.622776601683793,0.33156167175881146,0.0,0
440,0,40,10000,31.622776601683793,0.2357596470758643,0.0,0
441,0,41,10000,31.622776601683793,0.28030655446007363,0.0,0
442,0,42,10000,31.622776601683793,0.7530918864506417,0.0,0
443,0,43,10000,31.622776601683793,0.74688699925701,0.0,0
444,0,44,10000,31.622776601683793,0.0733466528601859,0.0,0
